uf,tipo,cod_localidade,feat_1,feat_2,feat_3,feat_4,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
RJ,Tipo 2,Localidade 1,0.8968094158600862,13.692054182342323,4.43164764453582,27.90452517334945,0.3246037160633584,0.1024494348644162,2891.407471311092,5516.39447699033,708.1498033383136,1.0,0.0,9.0,100.0,1142562
MG,Tipo 2,Localidade 3,0.751587538548208,11.369066661213292,4.097924123407531,29.407198071078643,0.8987680917618215,0.6388184910863658,3401.1847544996217,598.1721437858231,595.1447256979776,0.0,0.0,32.0,89.0,1338576
MS,Tipo 1,Localidade 2,0.6936328789385621,9.98742241165372,4.53427044726403,26.609778230902315,0.809100391116177,0.554386587534316,1909.2971750081176,1005.2209148010928,1396.464027185855,0.0,0.0,3.0,185.0,655277
SC,Tipo 2,Localidade 4,0.8269914733290304,12.685928417690253,5.445122768795159,21.98435177475761,0.4175859106538949,0.1886879721295379,1831.4494909281016,1339.1359137045897,2607.1064959521696,0.0,0.0,6.0,160.0,871244
CE,Tipo 2,Localidade 3,0.7661690546944744,11.495822024417016,5.652429981002442,22.00540352522776,0.6501560554881733,0.4846862626716849,518.325014294449,3283.221870884793,2726.748762834377,0.0,0.0,40.0,86.0,738555
CE,Tipo 2,Localidade 2,0.890672796386735,13.113286377381154,5.219497937270051,24.31314545108098,0.7515766856218045,0.0906795519994017,,2491.812565248641,3560.3141806902754,0.0,0.0,5.0,66.0,616489
ES,Tipo 1,Localidade 2,0.7566367528185026,10.828191357039412,4.979518951702292,24.9001055536284,0.5893298011773516,0.8338253327301164,4405.688524639055,1009.6187906916144,1751.8270963461302,1.0,0.0,9.0,141.0,817530
RJ,Tipo 2,Localidade 4,0.7157607952406427,11.278180165395028,4.932369217335407,25.797150698224485,0.4975267058979337,0.1819402094747898,1111.6987130940324,1975.4066961775327,2672.2706519689414,0.0,0.0,23.0,89.0,871453
SP,Tipo 1,localidade 4,0.5317863424874232,7.690902577393556,4.441115377552814,28.168952740875,0.9348801851340984,0.944926671121406,9039.715555209234,4913.779884207819,5139.17316165335,1.0,0.0,12.0,143.0,1193908
SC,Tipo 2,Localidade 4,0.63837516817282,9.520981200445249,4.539712585357637,28.742611079627547,0.2136944353954446,0.5262060906111863,1677.876310195118,1665.9881809362898,2337.898596182093,0.0,0.0,7.0,86.0,878652
SP,Tipo 1,Localidade 2,0.7760910054230346,11.650770808643136,4.390723269399704,27.9356553513725,0.8749169198977742,0.6161601644561971,1136.4885208197545,1141.5561995836706,2293.6671000504643,1.0,0.0,2.0,123.0,842774
SC,Tipo 1,Localidade 4,1.0626129233730397,15.571422769548938,,25.62588034243271,0.2990700197151692,0.7549483987674104,4117.883894654702,2976.354977338656,2691.327831116764,1.0,0.0,8.0,168.0,1130551
DF,Tipo 1,Localidade 3,0.8030475584117267,12.33293244062401,4.477574793504667,27.433987187045723,0.1157125704988385,0.3915549558182037,3006.0292097709503,1985.677713568072,2011.6155174618964,0.0,0.0,16.0,95.0,1507201
SC,Tipo 2,Localidade 1,0.9323566497810152,15.02435657878485,4.130886571464863,29.276510609993284,0.8791520368600649,0.138340771036914,5922.7055308787385,3943.6161189763134,2761.857676830015,0.0,0.0,13.0,139.0,1036628
RJ,Tipo 2,Localidade 1,0.7639634545622841,11.45630923738274,5.771400494255354,21.69840291462022,0.1739741598033187,0.5148989488825486,1941.18604081176,2586.413805354868,4068.980975493036,1.0,0.0,10.0,158.0,1016061
RJ,Tipo 2,Localidade 1,0.6710012482550531,9.77091230720091,4.961743034004778,25.408619579008104,0.4521533761124351,0.471290049215433,1510.0325247759652,1873.260172055721,1753.5480721454642,1.0,0.0,4.0,159.0,1119793
MS,Tipo 2,Localidade 3,0.7287696634137906,10.73467431521401,5.346604566446666,23.443223755751063,0.8174447519817859,0.6797843362125395,2912.115244140057,1508.7287306575315,1495.3142935563512,0.0,0.0,19.0,112.0,1236234
PI,Tipo 2,Localidade 4,0.8445499043961731,12.744926816761788,5.420693513221264,23.026352772392908,0.5919424190265421,0.937228058516102,7193.355090772382,3169.8755912807933,4703.076399562799,1.0,1.0,24.0,150.0,348348
SP,Tipo 1,Localidade 3,0.838878977081249,12.779986356082302,5.0078503215327865,25.949764670846758,0.2801114892382459,0.3096286715018905,2357.912444350029,2000.481186245297,1371.666342763658,0.0,0.0,12.0,109.0,1850211
SP,Tipo 2,Localidade 4,0.672936800248973,9.105595357653815,5.0548322940639485,24.426992280298197,0.1974771406534756,0.7111078962838268,3424.176002577796,2356.084078279507,1975.7645256509409,0.0,0.0,11.0,61.0,979535
PR,tipo 1,Localidade 2,0.7775558113341409,11.271375817190988,5.5083561635141045,22.94524237895794,0.3693862605781337,0.1310480000244293,3091.5824766732203,5285.449235744259,4722.198655104859,0.0,0.0,3.0,160.0,724450
PR,Tipo 1,Localidade 2,0.6002528494530985,8.841758325150812,4.987512575321202,24.96764982482417,0.745466059485995,0.007063658034379,1352.6547138760543,3279.306185102532,4390.358460311213,0.0,0.0,8.0,127.0,721331
ES,Tipo 2,Localidade 3,0.8442951075127465,13.45592867992544,5.288462932404372,23.716488558932674,0.1778463401957866,0.4720880124189839,2151.920420453142,1044.9428856897507,2559.5496785808123,0.0,0.0,25.0,82.0,1325939
DF,Tipo 2,,1.0460463247952667,15.901518389432928,4.763388046527439,25.62344277312028,0.1713381969627226,0.5575729507590984,2197.726360338569,1145.492015069579,3083.3445542424142,0.0,0.0,45.0,81.0,876449
PR,Tipo 2,Localidade 3,0.7712692153090986,11.048593348563925,4.688217477949925,27.09262236474945,0.7574478341580836,0.1037223165550147,2021.088917177067,2264.0818432685483,3175.69528976811,0.0,0.0,27.0,100.0,1218667
SC,Tipo 2,Localidade 2,0.8403930458600668,12.78001188639812,5.842221924094109,19.84738792999665,0.4849806793017102,0.6380610385109671,2435.4345396098697,1270.5857402126437,474.0280516513695,1.0,0.0,11.0,156.0,819665
RJ,Tipo 1,Localidade 2,0.6778055391695303,10.794691530036175,5.107585331928644,24.27995537926061,0.6569347839323979,0.1297015900524223,1507.5944722578993,2773.94584796233,3223.327891883552,0.0,0.0,1.0,98.0,840404
SP,Tipo 2,Localidade 1,0.7869838607954956,12.333287774947635,5.60587434055318,22.20090737277279,0.3336845185327698,0.0445057436572801,3472.215556799525,6081.781389508629,1046.228423813323,1.0,0.0,8.0,96.0,1058590
SC,Tipo 1,Localidade 3,0.889181775175549,14.227673455879431,4.540237284699916,27.187873931473376,0.5231448101537397,0.2147492024278722,683.5998232839218,3851.52855032401,1393.10907101642,0.0,0.0,35.0,165.0,1289421
DF,tipo 2,Localidade 3,0.807587761517357,12.692796808444362,4.851936199847209,26.077605033135637,0.4962829353588239,0.6408449175396799,1628.5567256448628,2569.503694381967,1647.1216080174474,0.0,0.0,43.0,124.0,902364
PR,Tipo 1,Localidade 3,0.7942006885218625,11.9128322597189,5.680499318988078,20.02804664993043,0.6058660240983483,0.870526080347669,1841.2366329659344,938.7859733130342,899.3389696839388,0.0,0.0,33.0,79.0,1267779
RJ,Tipo 1,Localidade 3,0.7060700578583405,10.467165946057904,6.638993024088535,15.850044505043204,0.1120876827462558,0.5273630457613199,2757.9855335768807,1642.4091590860755,3369.894532751824,0.0,0.0,48.0,158.0,1102537
SP,Tipo 1,Localidade 3,0.6953409760659659,10.270790966643112,4.058416242407284,30.11597061373721,0.3601757642744525,0.0772483906293254,2711.515218351355,4406.110737047085,837.7874212252341,0.0,0.0,32.0,102.0,1447845
ES,Tipo 1,Localidade 3,0.7807031753022221,11.72127981901866,5.617367897344096,21.51744922159189,0.7690853451063628,0.0595751514098491,2386.803932116958,2293.809029038382,3320.6597215595634,0.0,0.0,42.0,174.0,1198582
SC,tipo 1,LOCALIDADE 2,0.6672614710787944,9.78022127337325,4.68279786305788,26.272969601675115,0.4854844481541086,0.6409081333457943,2462.69055629505,1241.841825543253,448.4735744527745,1.0,0.0,6.0,115.0,718260
SC,Tipo 1,Localidade 2,0.7240874109093052,10.50227809582748,4.619157636865252,27.119857255008124,0.2891903508246868,0.8694719487040745,5274.505396636119,2557.37113570924,2963.5945232775853,1.0,0.0,7.0,181.0,695111
SP,Tipo 2,Localidade 4,0.91210099965359,13.49707150208508,6.260376488506263,18.0311799529848,0.6972175493014803,0.7938485497381184,6913.134750017811,2172.825722452079,3118.85118457518,1.0,0.0,2.0,81.0,939973
SE,Tipo 1,Localidade 1,0.8894090311887886,13.0811485241442,4.86660517768007,26.33529493593269,0.998156039917198,0.8901667744403379,,3084.113386991709,4884.7734676709215,0.0,0.0,14.0,60.0,1005485
SP,Tipo 2,Localidade 1,0.974573384265252,14.146279224195592,5.623215258314782,22.031125033249488,0.0452672505606656,0.7229807504770559,4329.603335664519,200.84245819774983,2074.926932063676,1.0,0.0,24.0,69.0,971856
BA,Tipo 1,Localidade 3,0.8507867603827461,12.653699446587252,5.511172932871629,22.196658475759467,0.7649147482354233,0.5690143672947835,1891.68741785164,1926.1665634845208,1817.7267494094765,0.0,0.0,30.0,132.0,1003959
GO,Tipo 1,Localidade 2,0.8855820901062144,13.253014959127992,4.271700757132671,28.54143971883046,0.1697220007563394,0.6935782905513925,4466.93366759534,3568.8895795448734,3443.0609660702166,1.0,0.0,2.0,101.0,655066
SC,Tipo 2,Localidade 1,0.7742667561397342,11.858816210587918,5.39152142756792,22.60709301192828,0.6437322464239288,0.5404596484542281,3527.848548861376,2718.4232360564342,300.61508564054793,0.0,0.0,7.0,120.0,1056619
GO,Tipo 2,Localidade 1,0.8555000255383155,12.317265839246096,5.410465864983254,22.61943914151004,0.2142193830239637,0.3195977364859504,1311.941349149731,3761.7028557861054,2542.9703809162406,1.0,0.0,18.0,145.0,775294
RJ,Localidade 8,Localidade 2,0.6622013593578419,9.739260028658968,4.651364207198235,26.522901304974244,0.8903090375212246,0.636028513984126,995.493948965477,1321.723390592255,2544.405818301115,1.0,0.0,0.0,143.0,841003
SP,Tipo 2,Localidade 1,0.7395340335541819,11.461868089716672,4.917609363730324,25.85522128014758,0.1197771970613731,0.1340618383873839,3286.109750990114,5843.004861601619,1066.799685782927,1.0,0.0,13.0,148.0,1080358
SP,Tipo 2,Localidade 1,0.6705400112200297,9.48067834634562,4.559629964934495,26.24243279697709,0.1427876448672629,0.6840920547993549,3440.324696729396,1240.6828011186258,2351.083903070025,1.0,0.0,0.0,233.0,1159426
MT,Tipo 2,Localidade 2,0.8448917006162183,12.42744341747522,4.408416178438921,28.641132419712044,0.6617313314759448,0.4305131177302702,1401.0059867598354,2361.101883470656,618.2144475568175,0.0,0.0,0.0,112.0,858647
SP,Tipo 2,Localidade 1,0.7827039453089294,11.453663256151344,4.9995391101140605,25.78631301311488,0.507362327941666,0.0195915955626889,4147.793904918872,6399.999658812982,1652.218115686812,0.0,0.0,2.0,72.0,1151594
PR,Tipo 1,Localidade 1,0.6375488732861456,10.02529397938791,4.600425226212835,26.995307748174064,0.1961845645368459,0.1373264110738049,2845.347333873432,5494.247280581779,719.1698413668563,1.0,0.0,21.0,177.0,1153826
MS,Tipo 2,Localidade 1,0.7925602344626812,12.314192760120806,4.65044155944777,27.07933339579966,0.0250242785138816,0.3219506966829075,3068.7824994392427,4143.913511568244,3112.694670835342,1.0,0.0,17.0,154.0,809615
SC,Tipo 1,Localidade 4,0.8015331145075618,12.161363833175184,4.683159677181428,27.086492355464152,0.2185075673374343,0.0637389227966923,2947.529497622899,1058.070353281847,2352.8823386180547,0.0,0.0,19.0,147.0,1096224
PR,Tipo 1,Localidade 2,0.7116591041511376,10.879688706729272,4.85460960994719,25.8257783436974,0.9581768943501908,0.6966507338570336,827.1145250211287,2024.3100615107185,3449.7897300002187,1.0,0.0,6.0,146.0,711002
MG,Tipo 2,Localidade 2,0.7190004465768692,9.838883157944789,5.526296957295501,21.59654531890444,0.9675103477608296,0.9598826717104166,3408.27900561168,4614.6395485190615,5354.649212316812,1.0,1.0,16.0,92.0,801900
ES,Tipo 1,Localidade 3,0.7811137863120509,11.9669686338573,5.105821571850427,24.390200105999096,0.6404567697518581,0.7412938852748102,2560.5069968603702,2105.149221881699,833.7668582114652,0.0,0.0,36.0,140.0,1358131
ES,Tipo 2,Localidade 4,0.8283510036852341,12.102328008805314,5.667048533985554,21.173251394836026,0.2153234502221537,0.1256615675560087,2481.481932795198,1064.7174860341463,1755.8327249459126,0.0,0.0,9.0,157.0,928022
MG,tipo 2,Localidade 2,0.7260883978862747,10.730858221822915,5.212425936372368,24.154685764071075,0.7766800648873194,0.2306539240895435,1080.1942503604405,1208.241689605344,2217.227001353022,0.0,0.0,4.0,149.0,982608
MT,Tipo 1,Localidade 2,0.7949202338285277,12.09231110240951,5.546294885409484,22.852719926680727,0.882535163364647,0.5267287959435575,1409.782483761751,264.7012845964577,1801.855165550828,0.0,0.0,1.0,130.0,646347
ES,Localidade 6,Localidade 4,0.7658644238616156,11.192866601435036,4.985888011907397,25.08680948019161,0.4331379586158236,0.9335039857635102,6300.34694652088,3388.527650164641,,1.0,0.0,22.0,,852462
MT,tipo 1,Localidade 1,0.7419574103462689,11.09372835249896,4.644375928179689,26.880333525021868,0.6781807346078838,0.4440426099248482,3581.4595753853914,3167.438400629544,1152.2891594796552,0.0,0.0,13.0,122.0,1194258
RJ,Tipo 1,Localidade 3,0.6592614919710349,9.96373111600395,4.7714958857479415,25.565962595329577,0.5611877053253465,0.6472742203823266,1726.2730909509762,2720.325149908448,1406.5640698100556,0.0,0.0,31.0,215.0,1403348
RJ,Tipo 1,Localidade 2,0.7369758226618307,10.578190019277304,5.314458512174848,23.650426192011462,0.8816135587779725,0.9978173196389492,3929.349768590908,4324.554665817461,4889.827999997442,1.0,0.0,1.0,80.0,817170
RJ,Tipo 2,Localidade 4,0.7884110093056154,11.97078159011572,4.19362042687252,29.362998669411027,0.8043230886451609,0.6634430371562936,5939.815614699987,2429.3829246523787,2037.3244137684123,1.0,0.0,20.0,103.0,882994
PR,Tipo 2,Localidade 4,0.8136106739018079,12.464369097554073,5.587699770208273,21.82108172843209,0.1294371067170503,0.8148026266773012,4425.956349768315,2967.4215591193392,898.9470477050955,0.0,0.0,6.0,143.0,818990
SC,Tipo 1,Localidade 2,0.7148635434113645,10.77462566501572,4.811952469514251,24.843423093160634,0.9942705932922616,0.1649318691396766,1903.788833500278,1741.2115292469205,3911.244941104168,0.0,0.0,8.0,148.0,716432
MG,Tipo 2,Localidade 4,0.6716880894375346,9.687500034267028,5.243970093911414,24.05104809248452,0.9569121129362274,0.6045906567714939,6179.998324198738,3922.183167229046,2745.350288279521,0.0,0.0,17.0,123.0,881737
MG,Tipo 2,Localidade 4,0.8464896445519661,13.033298512072909,4.135827371383881,29.60389191671041,0.8366584642051156,0.6214579536117169,5688.292261064874,2716.0504132352426,1874.2786022849805,0.0,0.0,22.0,170.0,913767
PR,Tipo 1,Localidade 3,0.995122215990816,14.751632308218,4.406803969578182,28.04502793459964,0.3779798789734683,0.1534777086758674,2232.048985116658,3706.305719997597,798.3345365407986,0.0,0.0,10.0,124.0,1772002
RJ,Tipo 2,Localidade 3,0.8148686378190775,12.29802403833693,5.883527809886422,19.770832899198265,0.5828878586265015,0.6875424022066422,2093.738119896957,2366.34581585097,1007.2910841191976,0.0,0.0,40.0,108.0,1067132
SP,Tipo 2,Localidade 1,0.7288666397953986,11.000284463417724,5.302716499440413,23.716013057421403,0.2736839332016836,0.0008866919044434,3939.1606135942793,6599.250873987977,968.774614372634,1.0,0.0,22.0,96.0,984143
RJ,Tipo 1,Localidade 3,0.6669518595900472,9.448225184178552,6.053926912066597,19.762777464947668,0.1357823145527058,0.0708626558581241,4790.470673305941,4604.264135687938,1211.9907850530426,0.0,0.0,38.0,81.0,1309580
SP,Tipo 1,Localidade 3,0.803931005569253,12.432428253284517,4.085407909928317,30.51677147434805,0.6899616777932608,0.3125598184788223,1359.727211625686,3291.974585533352,2860.635338625203,0.0,0.0,43.0,98.0,1251799
RS,Tipo 1,Localidade 4,0.8979865245225418,13.7928328534968,4.737055453721967,26.799272218239828,0.2086560669558094,0.4248890774083165,813.910661975174,1925.509473613424,1337.6307412129177,0.0,0.0,13.0,175.0,1127734
SP,Tipo 2,Localidade 3,0.7442889603059555,11.100493679150771,3.351293972202644,32.90106343051674,0.0996972289935715,0.431659819222396,,1921.9234711660229,2417.9932796924327,0.0,0.0,18.0,,1485012
MS,Tipo 2,Localidade 1,0.8427778667606559,13.600585889392748,5.01171103426157,24.495205212388782,0.5299673113921143,0.3622956761120058,2081.422959976969,3175.351182776997,1376.939274056742,1.0,0.0,4.0,109.0,909228
SC,Tipo 2,Localidade 1,0.7088481448445494,11.191671678765292,4.560512822081879,27.026131146425836,0.0487925566561,0.5889205471841455,3385.585657307628,1485.5133403272605,3357.9360701305354,1.0,0.0,16.0,121.0,937541
GO,Tipo 1,Localidade 2,0.8234069212266896,12.44710553008918,5.530415260314619,21.664582370574635,0.7514001883738611,0.4272132349569497,2278.153357176427,,,0.0,0.0,6.0,152.0,627409
RJ,Tipo 2,Localidade 1,0.8987075017319291,13.595619580184197,4.503150228645465,26.6783614010028,0.5319140754845246,0.2287908064100497,2641.4879296654544,4426.033587558923,763.3904661505426,0.0,0.0,10.0,83.0,1162643
PR,Tipo 2,Localidade 3,0.7465586157131028,11.874436910273356,3.863498727650209,31.25503026324669,0.0809606555670122,0.0801912568611769,,4713.846648199446,1155.6059850106492,0.0,0.0,9.0,66.0,1573339
RN,Tipo 2,Localidade 4,0.6250796741644224,9.32241202058659,5.342241143335419,23.01167910291584,0.6922061864288948,0.9393359308872355,7869.158742814228,3424.3522447894884,4574.536246974976,1.0,0.0,15.0,95.0,504170
PR,Tipo 1,Localidade 2,0.7296819217846773,10.609816893258843,5.710400249671616,21.36472497632152,0.5127656591105076,0.5201740186413016,1229.2493095277864,2400.413839349082,1556.9834200563785,1.0,0.0,11.0,109.0,664018
AL,Tipo 2,Localidade 3,0.6911343543447355,10.702700225717347,5.222801424403413,22.94006157214261,0.8647497903218795,0.294994988526051,2837.617597910993,1812.7454845768684,3152.7116871569574,0.0,0.0,38.0,179.0,727821
ES,Tipo 1,Localidade 4,0.6701276543660308,9.876955887245026,5.037158327197625,25.25998126599488,0.6485098937187221,0.9585887912084288,7717.755064897464,3473.797923299865,4804.136664263529,1.0,0.0,4.0,175.0,1226388
DF,TIPO 1,Localidade 2,0.864624739686909,12.241550175740048,4.664804172578906,26.28610158783341,0.480855621485672,0.9789339442090362,5827.367401278588,2223.7521745983345,3048.2450618090124,1.0,0.0,5.0,83.0,624971
MG,Tipo 1,,0.8153773222748799,11.827414632593577,5.266211382039845,24.09959071216162,0.5917593425073455,0.872291194477602,1954.7356393800685,809.1437578748581,871.9174258854924,0.0,0.0,12.0,137.0,1867121
SP,Tipo 1,Localidade 3,0.7210720938042416,10.907450598334274,4.949804125096315,25.347717368793248,0.8950800390489221,0.808240300783252,2054.7189665520223,2038.995694124184,2137.7118307054475,0.0,0.0,9.0,173.0,1875435
RJ,Tipo 1,Localidade 1,0.679505444172426,9.6285849399934,5.439740046973501,23.68550788412055,0.7316107796603134,0.4734760234401979,3352.9589038660783,2584.2957686270743,1351.6551424701029,0.0,0.0,5.0,126.0,1527030
MS,Tipo 2,Localidade 1,0.7393160489763779,11.403343448873176,5.028018002734182,24.96536974028931,0.4293183123109501,0.1374947381865531,2750.9593266327843,5132.785219927451,414.1927503844893,1.0,0.0,16.0,123.0,809125
SC,Tipo 2,,0.8233468595431521,12.562876470667256,4.367386366537977,27.99239002261568,0.0958115656248767,0.6712092547256561,3029.235240304202,1496.4526382008723,1698.1034479110706,0.0,0.0,14.0,110.0,825494
SC,Tipo 1,Localidade 4,0.5928130531074114,8.47328137127048,5.439137221780008,22.877488161669763,0.3694246200067338,0.4200177550378449,2280.808907095963,2807.4650167530253,924.3511474170556,0.0,0.0,14.0,171.0,1080520
ES,Tipo 2,Localidade 4,0.7796569530023205,11.5818891948702,4.13855210841909,29.517815179212445,0.4703340900155738,0.8592455515244036,,2560.2801203815,4131.90541805863,1.0,0.0,7.0,185.0,975009
CE,Tipo 2,Localidade 4,0.8416136432207968,12.195499472142906,4.651368059693294,26.537248231602803,0.3679900699645838,0.242098578909488,2520.914265993466,1516.7684636888823,2024.944977985769,0.0,0.0,13.0,150.0,575139
RO,Tipo 1,,0.8622738895098181,13.135166138297697,4.095585093275005,29.458674443708546,0.028527723573273,0.9959753943376786,7399.984785290748,5454.684977648396,5811.502840198496,1.0,0.0,0.0,85.0,500376
RO,Tipo 2,localidade 9,0.8571491837899036,13.145164759024029,4.807604242966486,25.523088881113956,0.2697939717790479,0.050793538109627,3628.776768036697,4588.608427040898,1779.34723754712,0.0,0.0,49.0,130.0,654907
RJ,Tipo 1,Localidade 2,0.7784533452439981,11.6151622583273,5.516108491427027,22.76065433421867,0.6091361104979286,0.1086222804310089,1994.0205009228216,3276.39780423302,3551.514131948914,0.0,0.0,7.0,123.0,829694
RJ,Tipo 2,Localidade 1,0.5821804380558152,9.362554241459254,4.071143217681076,28.819221195165195,0.7811917531799508,0.5834359735412955,2226.061410579166,,1731.6505966383,0.0,0.0,10.0,82.0,1119202
SP,Tipo 1,LOCALIDADE 4,0.5480168044729755,8.966016983118406,4.5848967398286735,26.14407997798392,0.1532954523438796,0.1328817988898043,1999.3619843956133,1450.2885312994451,1405.3229169580986,0.0,0.0,25.0,117.0,1127548
RJ,Tipo 2,Localidade 2,0.6656955633126758,9.865791547214195,5.441113368503644,23.138341849354905,0.6762715490661739,0.5106602509973948,1882.866691768085,2199.0185451844995,794.7955321748408,0.0,0.0,0.0,107.0,1011248
PR,Tipo 2,Localidade 2,0.7402774558612094,9.917297311100308,5.700754154460222,21.56017327677442,0.3268226431215727,0.9915163324460124,6259.668242983856,3016.809633524117,3667.532105362806,1.0,0.0,11.0,58.0,753944
PR,Tipo 1,Localidade 2,0.7400275082279099,11.201932006795648,5.073844102116875,25.33280003234565,0.1816440431910944,0.6238300014382127,3820.7551282341087,,3359.8309508956704,1.0,0.0,9.0,110.0,694249
PR,Tipo 2,Localidade 3,0.8001037897375732,11.444958845185829,6.054179229506007,19.58506994998964,0.4264205657274174,0.48069761135446,547.0056552688206,1537.9720335065872,1224.1425111737285,0.0,0.0,20.0,108.0,1353342
PR,Tipo 1,Localidade 3,0.8378587237653579,13.206207415413855,4.969111526450174,25.60509907222819,0.7311028332988913,0.7920638702629136,1768.2768292555272,2416.0723290905025,1600.575191398759,0.0,0.0,33.0,165.0,1269170
BA,Tipo 1,Localidade 3,0.6515014840350004,10.513379028810284,4.162564623044353,29.600242021628397,0.3476138617078235,0.6981264968874688,1831.7581292622888,1675.5945188527694,2407.3154453162047,0.0,0.0,39.0,188.0,867726
MS,Tipo 1,Localidade 2,0.5196156733700582,8.029983246035394,5.005991255955949,24.67327740195138,0.6436550333910599,0.7535384159314057,3699.1542827320623,1234.7181408694046,,2.0,0.0,6.0,,598185
SC,Tipo 1,Localidade 1,0.7719592668284059,11.73073679265213,6.22877700019939,19.686805694730225,,0.5303520030763841,3012.951240811592,2299.1799210611416,241.60780535892627,0.0,0.0,17.0,80.0,1248754
SP,Tipo 1,localidade 1,0.8672087316594667,13.277776263764643,4.149427997945296,29.72027900422413,0.598577976774451,0.6402331647573821,3637.713629870501,2040.285144618208,1018.2912052775016,0.0,0.0,4.0,103.0,1521773
PR,Tipo 1,Localidade 3,0.8914878685098374,13.450845274418263,5.168662744126902,24.40590046499047,0.8918591294604143,0.3364183892529527,3226.400528896594,2021.4862355629173,2688.294441649874,0.0,0.0,6.0,114.0,1814053
SP,Tipo 2,Localidade 1,0.7547972639780833,11.85868964001405,5.200332902141685,23.561519614161128,0.9343455468098544,0.9427593749368904,2173.7736438037145,2781.37383264196,5151.857221440716,0.0,0.0,15.0,125.0,1015276
MG,Tipo 1,Localidade 3,0.7484439488762017,16.44335998537632,4.400582720134264,28.892653809828506,0.9733208992664834,0.2113224368762049,3820.18411178677,,3899.237789420657,0.0,0.0,28.0,91.0,1490382
RJ,Tipo 1,Localidade 3,0.645932291994209,9.778828894604972,4.353211439639238,28.160348775355214,0.1621537252485337,0.5401088831975166,2265.6552213706,1172.4711750620336,3047.820684112392,0.0,0.0,10.0,97.0,1862229
MT,Tipo 2,,0.5022065063406864,7.162621446889132,4.841131861111106,25.89190905291793,0.5063427501930348,0.8916022094498615,2675.355321132263,308.4775689519769,1225.3611953185275,0.0,0.0,26.0,108.0,1204349
RJ,Tipo 2,Localidade 3,0.748545786945679,11.162101933866484,4.601919235536719,25.449637098896936,0.8579135208443588,0.0491901325783226,3159.856378653916,1593.8643276613984,4214.912785093502,0.0,0.0,35.0,69.0,1237786
PR,Tipo 1,Localidade 4,0.8481648655477743,12.848058866530923,5.500743040493708,22.612269027501497,0.994725813812222,0.3050755674748814,4540.2199515539205,5335.435806254526,1930.003064001984,0.0,0.0,7.0,74.0,1209099
SP,Tipo 1,Localidade 4,0.8923222010340905,13.434478419589404,5.229435440557335,23.2044606748934,0.6886451450799851,0.5714861686989428,4713.882697358051,1332.8392981473578,920.0247703845836,0.0,0.0,7.0,63.0,1269549
SP,Tipo 1,Localidade 3,0.8048867005318602,12.66406570629296,5.86708676681627,20.75093944561573,0.2728582448189897,0.4596813631883647,1295.0740126609237,500.0216568132631,1679.4938524693184,0.0,0.0,47.0,207.0,1156098
ES,Tipo 2,Localidade 4,0.7078662563559079,10.73571124722374,5.444264482612068,24.117347134824826,0.5006334868202861,0.2198206167138359,1362.8545178476704,2188.168248985409,2303.83877647054,0.0,0.0,18.0,111.0,879757
PR,Tipo 2,Localidade 1,0.7093124672042027,10.490493675784451,4.750523765968494,25.75949586754684,0.5067229531807906,0.3824448045644737,1830.5480578945733,2896.7436024483286,1675.2753860371365,1.0,0.0,15.0,67.0,942662
RJ,Tipo 2,Localidade 1,0.631968704116497,9.56128922072742,4.45257804492347,27.39919627495616,0.3130512785877664,0.4500400427403627,594.4838417505096,2156.498520648166,3136.706901629007,1.0,0.0,8.0,120.0,1080102
SP,Tipo 2,Localidade 4,0.6771901952657133,10.157300271021011,5.284023997496066,23.139796244368423,0.0986930909404317,0.9838762798636268,6132.004237101967,4570.907265859367,1623.9398333320871,0.0,0.0,9.0,70.0,912940
MG,Tipo 1,Localidade 3,0.7226644891553343,11.123908019649624,5.057991408354811,24.760904201057237,0.7484380871613637,0.902067816318232,655.7631892249492,2247.4901806840344,2110.7651739824337,0.0,0.0,31.0,168.0,1416145
SP,Tipo 1,Localidade 3,0.7796461682188003,11.9975986073798,5.040697082248246,25.23051746853632,0.6528213699580537,0.2291080878065474,622.8362782225407,3340.838390797521,2474.5183751476143,0.0,0.0,31.0,,1445352
PR,Tipo 2,Localidade 3,0.5606584776611108,8.850195011444265,5.00534545361824,24.951745828917453,0.4244916097415945,0.2036043966399798,1675.8690570975757,3404.172295317256,1017.1438752260664,0.0,0.0,39.0,103.0,1073249
AP,Tipo 1,Localidade 2,0.7800966160310916,11.644566168318423,5.524980425580157,22.073033670237287,0.5936267750892403,0.1310076066272304,2140.8059111349003,3270.299748489216,3395.3799810768323,0.0,0.0,7.0,164.0,433807
SC,Tipo 1,Localidade 4,0.8673898490491788,13.403597105798973,5.10433341864955,24.552914153933195,0.8390006278063822,0.1449008317031164,2572.739923336444,5226.947612478541,,0.0,0.0,5.0,131.0,1219020
SP,Tipo 2,Localidade 1,0.5637539952310157,8.372900701511426,5.024085440035573,24.873634682628285,0.8336692778709648,0.8214831201672564,1520.368929869207,1627.5609966302518,3576.17246610338,0.0,0.0,4.0,164.0,1201891
